SOURCE_DATASET,ID_1,ID_2,NORMALIZED_1,NORMALIZED_2,TITLE_1,TITLE_2,AUTHOR_1,AUTHOR_2,BEGIN_PUBLICATION_DATE_1,BEGIN_PUBLICATION_DATE_2,SIMILARITY_SCORE
UMontreal_Results_Oct24,356,360,anatomieappliqueealexercicecahierdarthrologieeph1181-chap-1985,anatomieappliqueealexercicecahierdosteologieeph1181-chap-1985,Anatomie appliquée à l'exercice: cahier d'arthrologie :,Anatomie appliquée à l'exercice: cahier d'ostéologie :,"Chapleau, Claude.","Chapleau, Claude.",1985,1985,94.3089430894309
UMontreal_Results_Oct24,2088,2100,droitconstitutionnel1drt1501--2007,droitconstitutionnel2drt1502--2007,Droit constitutionnel 1,Droit constitutionnel 2,,,2007,2007,94.11764705882352
UMontreal_Results_Oct24,2091,2101,droitconstitutionnel1drt1501--2010,droitconstitutionnel2drt1502--2010,Droit constitutionnel 1,Droit constitutionnel 2,,,2010,2010,94.11764705882352
UMontreal_Results_Oct24,11631,11632,usergeneratedprogramforlowrisemultipledwelling-beck-1975,usergeneratedprogramforlowrisemultipledwellinghousing-beck-1975,User generated program for low rise multiple dwelling /,User generated program for lowrise multiple dwelling housing /,"Beck, Robert J.","Beck, Robert J.",1975,1975,94.11764705882352
UMontreal_Results_Oct24,1701,1702,delutilisationdureseauferroviaireactuelpourletransportdepersonnesdanslaregi-pour-1977,delutilisationdureseauferroviaireactuelpourletransportdespersonnesdanslareg-lass-1977,De l'utilisation du réseau ferroviaire actuel pour le transport de personnes dans la région de Montréal :,De l'utilisation du réseau ferroviaire actuel pour le transport des personnes dans la région de Montréal :,"Pourcelet, Michel,","Lasserre, Jean-Claude.",1977,1977,94.11764705882352
UMontreal_Results_Oct24,2097,2111,droitconstitutionnel2drt1502--1998,droitconstitutionnelidrt1501--1998,Droit constitutionnel 2,Droit constitutionnel I,,,1998,1998,94.11764705882352
UMontreal_Results_Oct24,8009,11256,linvestissementpedagogiqueetudedesperceptionsdesprofesseursdelafacultedesar-blon-1977,tome1linvestissementpedagogiqueetudedesperceptionsdesprofesseursdelafaculte-blon-1977,L'investissement pédagogique :,"Tome 1, l'investissement pédagogique :","Blondin, Denis,","Blondin, Denis,",1977,1977,94.11764705882352
UMontreal_Results_Oct24,5744,5746,lavictimeestellecoupableleroledelavictimedanslemeurtreenvuedevol-abda-1971,lavictimeestellecoupableleroledelavictimedanslemeurtreenvuedunvol-fatt-1971,"La victime, est-elle coupable",La victime est-elle coupable?,"'Abd al-Fattah, 'Izzat.","Fattah, Ezzat Abdel,",1971,1971,93.95973154362416
UMontreal_Results_Oct24,1847,1853,developpementdeshabiletesdujuriste1drt1901--2010,developpementdeshabiletesdujuriste2drt2902--2010,Développement des habiletés du juriste 1,Développement des habiletés du juriste 2,,,2010,2010,93.75
UMontreal_Results_Oct24,2145,2153,droitdesaffaires1drt2401g--2002,droitdesaffaires2drt2402g--2002,Droit des affaires 1,Droit des affaires 2,,,2002,2002,93.5483870967742
UMontreal_Results_Oct24,355,357,anatomieappliqueealexercicecahierdarthrologieeph1181-chap-1984,anatomieappliqueealexercicecahierdemyologieeph1181-chap-1984,Anatomie appliquée à l'exercice :,Anatomie appliquée à l'exercice :,"Chapleau, Claude.","Chapleau, Claude.",1984,1984,93.44262295081968
UMontreal_Results_Oct24,356,358,anatomieappliqueealexercicecahierdarthrologieeph1181-chap-1985,anatomieappliqueealexercicecahierdemyologieeph1181-chap-1985,Anatomie appliquée à l'exercice: cahier d'arthrologie :,Anatomie appliquée à l'exercice: cahier de myologie :,"Chapleau, Claude.","Chapleau, Claude.",1985,1985,93.44262295081968
UMontreal_Results_Oct24,2136,2147,droitdesaffaires1drt2401--2004,droitdesaffaires2drt2402--2004,Droit des affaires 1,Droit des affaires 2,,,2004,2004,93.33333333333333
UMontreal_Results_Oct24,2148,2139,droitdesaffaires2drt2402--2009,droitdesaffaires1drt2401--2009,Droit des affaires 2,Droit des affaires 1,,,2009,2009,93.33333333333333
UMontreal_Results_Oct24,9038,9039,orthoptique32opm3402-lapi-1984,orthoptique34opm3404-lapi-1984,Orthoptique 3.2 :,Orthoptique 3.4 :,"Lapierre, Nicole.","Lapierre, Nicole.",1984,1984,93.33333333333333
UMontreal_Results_Oct24,1716,1717,demographiehistorique--1979,demographiehistorique-marc-1979,Démographie historique /,Démographie historique /,,"Marcílio, Maria Luiza.",1979,1979,93.10344827586206
UMontreal_Results_Oct24,4507,4508,kinesitherapie3evaluationettraitementphysiotherapiquedesaffectionsrespirato-bros-2001,kinesitherapie3tome2evaluationettraitementphysiotherapiquesdesaffectionsres-bros-2001,Kinésithérapie 3 :,"Kinésithérapie 3, tome 2 :","Brosseau, Rachel,","Brosseau, Rachel,",2001,2001,92.94117647058823
UMontreal_Results_Oct24,10160,10161,referenceetbibliographieensciencessociales-desr-1969,referenceetbibliographieensciencessocialesbibl434l-desr-1969,Référence et bibliographie en sciences sociales.,Référence et bibliographie en sciences sociales :,"Desrochers, Edmond,","Desrochers, Edmond,",1969,1969,92.85714285714286
UMontreal_Results_Oct24,2090,2106,droitconstitutionnel1drt1501--2009,droitconstitutionnel2drt1502g--2009,Droit constitutionnel 1,Droit constitutionnel 2,,,2009,2009,92.7536231884058
UMontreal_Results_Oct24,2098,2094,droitconstitutionnel2drt1502--2005,droitconstitutionnel1drt1501g--2005,Droit constitutionnel 2,Droit constitutionnel 1,,,2005,2005,92.7536231884058
UMontreal_Results_Oct24,10253,10262,relationsindustrielles-trem-1968,relationsindustriellesri250-trem-1968,Relations industrielles.,Relations industrielles :,"Tremblay, Louis-Marie,","Tremblay, Louis-Marie.",1968,1968,92.7536231884058
UMontreal_Results_Oct24,15,16,17890000conferences1989--1990,1789conferences1989--1990,1789:00:00,1789 :,,,1990,1990,92.5925925925926
UMontreal_Results_Oct24,8266,9746,marathoninternationaldemontrealde1982ethabitudesdeviedesmarathoniensrapport--1983,projetmarathoninternationaldemontrealde1982ethabitudesdeviedesmarathoniensr--1983,Marathon international de Montre?al de 1982 et habitudes de vie des marathoniens :,Projet: marathon international de Montréal de 1982 et habitudes de vie des marathoniens :,,,1983,1983,92.5925925925926
UMontreal_Results_Oct24,2522,2523,elementsdephilosophiedeleducationoupourquoienseigner-mirz-1974,elementsdephilosophiedeleducationoupourquoienseignerrecueilno2-mirz-1974,Ele?ments de philosophie de l'e?ducation :,"Eléments de philosophie de l'éducation, ou Pourquoi enseigner? Recueil no 2.","Mirza, Hayat,","Mirza, Hayat,",1974,1974,92.53731343283582
UMontreal_Results_Oct24,9719,9725,progressiondesapprentissagesartdramatique--2009,progressiondesapprentissagesmathematique--2009,Progression des apprentissages :,Progression des apprentissages :,,,2009,2009,92.47311827956989
UMontreal_Results_Oct24,7935,7936,linsertiondestechniciensenassistancesocialesurlemarchedutravail-vari-1974,linsertiondestechniciensenassistancesocialesurlemarchedutravailrapportderec-vari-1974,L'Insertion des techniciens en assistance sociale sur le marché du travail.,L'insertion des techniciens en assistance sociale sur le marché du travail,"Varin, Louise,","Varin, Louise.",1974,1974,92.40506329113924
UMontreal_Results_Oct24,1156,1198,com2340communicationetrecherchesurleterrain--2000,communicationetrecherchesurleterrain--2000,"COM 2340, communication et recherche sur le terrain /",Communication et recherche sur le terrain /,,,2000,2000,92.3076923076923
UMontreal_Results_Oct24,8864,8881,obligations1drt1221g--2003,obligations3drt1223g--2003,Obligations 1,Obligations 3,,,2003,2003,92.3076923076923
UMontreal_Results_Oct24,715,716,bibliographiedessciencessociales-jony-1975,bibliographiedessciencessocialesblt6220-jony-1975,Bibliographie des sciences sociales,Bibliographie des sciences sociales :,"Jonynas, Alexandre,","Jonynas, Alexandre V.,",1975,1975,92.3076923076923
UMontreal_Results_Oct24,9306,11484,planificationdesnaissancesenmilieucanadienfrancais-cari-1964,uneetudedeplanificationdesnaissancesenmilieucanadienfrancais-cari-1964,Planification des naissances en milieu canadien-français.,Une étude de planification des naissances en milieu canadien-français.,"Carisse, Colette.","Carisse, Colette,",1964,1964,92.3076923076923
UMontreal_Results_Oct24,11169,11170,testspourladeterminationdustyledapprentissagelam30pversionpourlesadultes-lamo-1979,testspourladeterminationdustyledapprentissagelam3opversionpourlesniveauxcol-lamo-1979,"Tests pour la détermination du style d'apprentissage, LAM-30P :",Tests pour la determination du style d'apprentissage :,"Lamontagne, Claude,","Lamontagne, Claude,",1979,1979,92.21556886227545
UMontreal_Results_Oct24,11169,11171,testspourladeterminationdustyledapprentissagelam30pversionpourlesadultes-lamo-1979,testspourladeterminationdustyledapprentissagelam3opversionpourlesniveauxsec-lamo-1979,"Tests pour la détermination du style d'apprentissage, LAM-30P :","Tests pour la détermination du style d'apprentissage, LAM-3-OP :","Lamontagne, Claude,","Lamontagne, Claude,",1979,1979,92.21556886227545
UMontreal_Results_Oct24,8860,8873,obligations1drt1221--2011,obligations2drt1222--2011,Obligations 1,Obligations 2,,,2011,2011,92.0
UMontreal_Results_Oct24,8869,8878,obligations2drt1222--2006,obligations3drt1223--2006,Obligations 2,Obligations 3,,,2006,2006,92.0
UMontreal_Results_Oct24,8870,8858,obligations2drt1222--2007,obligations1drt1221--2007,Obligations 2,Obligations 1,,,2007,2007,92.0
UMontreal_Results_Oct24,8859,8879,obligations1drt1221--2009,obligations3drt1223--2009,Obligations 1,Obligations 3 :,,,2009,2009,92.0
UMontreal_Results_Oct24,7695,7696,levolamainarmeeamontreallesvoleursparlentlesvictimesseprononcentrapportfina-norm-1985,levolamainarmeeamontreallesvoleurspartentlesvictimesseprononcent-norm-1985,Le vol à main armée à Montréal :,Le vol à main armée à Montréal :,"Normandeau, André","Normandeau, André,",1985,1985,91.82389937106919
UMontreal_Results_Oct24,2154,2140,droitdesaffaires2drt2402g--2011,droitdesaffaires1drt2401--2011,Droit des affaires 2,Droit des affaires 1,,,2011,2011,91.80327868852459
UMontreal_Results_Oct24,9007,9006,ordredapparitiondesstructuresoperatoiresconcretesioperationsadditivesetoper-norm-1967,ordredapparitiondesstructuresoperatoiresconcretesiiioperationsadditivesdecl-mori-1967,Ordre d'apparition des structures opératoires concrètes :,"Ordre d'apparition des structures opératoires concrètes. III: Opérations additives de classes, de relations et de nombre /","Normandeau, André-M.","Morin, Claude.",1967,1967,91.76470588235294
UMontreal_Results_Oct24,2247,2252,droitpenal1drt1505--2010,droitpenal2drt2505--2010,Droit pénal 1,Droit pénal 2,,,2010,2010,91.66666666666666
UMontreal_Results_Oct24,2249,2253,droitpenal1drt1505--2012,droitpenal2drt2505--2012,Droit pénal 1,Droit pénal 2,,,2012,2012,91.66666666666666
UMontreal_Results_Oct24,5397,5398,laprotectiondesrenseignementsconfidentiels16novembre2012-verm-2012,laprotectiondesrenseignementsconfidentiels2mars2012-verm-2012,La protection des renseignements confidentiels :,La protection des renseignements confidentiels :,"Vermeys, Nicolas,","Vermeys, Nicolas,",2012,2012,91.33858267716536
UMontreal_Results_Oct24,875,880,cahierdarthrologieeph1303cinesiologie-chap-1983,cahierdemyologieeph1303cinesiologie-chap-1983,Cahier d'arthrologie :,Cahier de myologie :,"Chapleau, Claude.","Chapleau, Claude.",1983,1983,91.30434782608697
UMontreal_Results_Oct24,2510,2512,elementsdedemographie-henr-1968,elementsdedemographiedem101-henr-1968,Ele?ments de de?mographie.,Éléments de démographie.,"Henripin, Jacques,","Henripin, Jacques,",1968,1968,91.17647058823529
UMontreal_Results_Oct24,5165,5166,lanachariscanadensishistoireetsolutiondunimbrogliotaxonomique-mari-1931,lanachariscanadensishistoireetsolutiondunimbrogliotaxonomiqueparfreremariev-mari-1931,L'Anacharis canadensis :,"""L'""""Anacharis canadensis"""". Histoire et solution d'un imbroglio taxonomique, par Frère Marie-Victorin ...""","Marie-Victorin,","Marie-Victorin, Frère.",1931,1931,91.02564102564102
UMontreal_Results_Oct24,7839,7842,limagedusystemepenal-levy-1976,limagedusystempenal--1976,L'image du système pénal /,L'image du system penal /,"Lévy, René.",,1976,1976,90.9090909090909
UMontreal_Results_Oct24,397,398,annuaire19901991--uuuu,annuaire19921993--uuuu,"Annuaire, 1990-1991.","Annuaire, 1992-1993.",,,uuuu,uuuu,90.9090909090909
UMontreal_Results_Oct24,8998,8999,optometriepsychosomatique-leto-1973,optometriepsychosomatiqueopto307-leto-1973,Optome?trie psychosomatique /,Optométrie psychosomatique,"Le?tourneau, Jacques,","Létourneau, Jacques,",1973,1973,90.9090909090909
UMontreal_Results_Oct24,6554,10405,leretourdurisquenucleaire-fort-2019,retourdurisquenucleaire--2019,Le retour du risque nucléaire /,Retour du risque nucléaire,"Fortmann, Michel,",,2019,2019,90.625
UMontreal_Results_Oct24,9719,9720,progressiondesapprentissagesartdramatique--2009,progressiondesapprentissagesartsplastiques--2009,Progression des apprentissages :,Progression des apprentissages :,,,2009,2009,90.52631578947368
UMontreal_Results_Oct24,1687,1688,delinquancejuvenileamontreal-lebl-1968,delinquancejuvenileamontreal19601966-lebl-1968,Délinquance juvénile à Montréal.,Délinquance juvénile à Montréal (1960-1966).,"Le Blanc, Marc","Le Blanc, Marc,",1968,1968,90.47619047619048
UMontreal_Results_Oct24,409,9246,antibiotiquesetanticancereuxrecueildenotesenoncotherapiephm2440-dulu-1995,phm2440antibiotiquesetanticancereuxrecueildenotesenoncotherapie-dulu-1995,Antibiotiques et anticancéreux :,"PHM 2440, antibiotiques et anticancéreux :","Dulude, Hélène,","Dulude, Hélène,",1995,1995,90.41095890410959
UMontreal_Results_Oct24,3535,3525,fondementsdudroit2drt1022--2012,fondementsdudroit1drt1010--2012,Fondements du droit 2,Fondements du droit 1,,,2012,2012,90.32258064516128
UMontreal_Results_Oct24,3538,3527,fondementsdudroit2drt1022--2019,fondementsdudroit1drt1010--2019,Fondements du droit 2 :,Fondements du droit 1 :,,,2019,2019,90.32258064516128
UMontreal_Results_Oct24,8860,8882,obligations1drt1221--2011,obligations3drt1223g--2011,Obligations 1,Obligations 3,,,2011,2011,90.19607843137256
UMontreal_Results_Oct24,8873,8882,obligations2drt1222--2011,obligations3drt1223g--2011,Obligations 2,Obligations 3,,,2011,2011,90.19607843137256
UMontreal_Results_Oct24,1902,1903,dictionnairedelocutionsetdexpressionsfigureesduquebec-clas-1985,dictionnairedelocutionsetdexpressionsfigureesduquebecjparleentarmes-clas-1985,Dictionnaire de locutions et d'expressions figurées du Québec /,Dictionnaire de locutions et d'expressions figurées du Québec :,"Clas, André P.,","Clas, André,",1985,1985,90.0
UMontreal_Results_Oct24,9722,9726,progressiondesapprentissagesdanse--2009,progressiondesapprentissagesmusique--2009,Progression des apprentissages :,Progression des apprentissages :,,,2009,2009,90.0
UMontreal_Results_Oct24,10021,10025,rapportscollectifsdetravaildrt3603--2012,rapportscollectifsdutravaildri6120--2012,Rapports collectifs de travail,Rapports collectifs du travail,,,2012,2012,90.0
UQuebec_Results_Oct24,2800,2802,lemodelecentreperipherieappliquealestduquebec-gagn-1979,lemodelecentreperipheriqueappliquealestduquebec-gagn-1979,Le modèle centre-périphérie appliqué à l'Est du Québec.,Le modèle centre-périphérique appliqué à l'est du Québec /,"Gagnon, Alain.","Gagnon, Alain-G.",1979,1979,98.21428571428571
UQuebec_Results_Oct24,3946,3947,mauricieetcentreduquebeclistedesjournauxetperiodiquesregionaux--1976,mauricieetcentreduquebeclistedesjournauxetperiodiquesregionaux-houy-1976,Mauricie et centre du Québec :,Mauricie et Centre du Québec :,,"Houyoux, Philippe,",1976,1976,97.14285714285714
UQuebec_Results_Oct24,276,277,bibliographielesinegalitesdedeveloppementregionalauquebecetaucanada-brun-1977,bibliographielesinegalitesdedeveloppementregionalauquebecetaucanadainstrume-brun-1977,Bibliographie :,"Bibliographie, les inégalités de développement régional au Québec et au Canada :","Bruneau, Pierre.","Bruneau, Pierre,",1977,1977,95.06172839506173
UQuebec_Results_Oct24,5539,5541,vocabulairefrancaisanglaisanglaisfrancaisdarcheologieprehistorique-maro-1972,vocabulairefrancaisanglaisanglaisfrancaisdarcheologieprehistoriqueprefdalex-maro-1972,"Vocabulaire français-anglais, anglais-français d'archéologie préhistorique /","Vocabulaire français-anglais, anglais-français d'archéologie préhistorique.","Marois, Roger J. M.","Marois, Roger J. M.",1972,1972,94.40993788819875
UQuebec_Results_Oct24,147,148,annuaireagendauqam19881989--uuuu,annuaireagendauqam19891990--uuuu,"[Annuaire] Agenda UQAM, 1988-1989.","[Annuaire] Agenda UQAM, 1989-1990.",,,uuuu,uuuu,93.75
UQuebec_Results_Oct24,148,149,annuaireagendauqam19891990--uuuu,annuaireagendauqam19901991--uuuu,"[Annuaire] Agenda UQAM, 1989-1990.","[Annuaire] Agenda UQAM, 1990-1991.",,,uuuu,uuuu,93.75
UQuebec_Results_Oct24,148,150,annuaireagendauqam19891990--uuuu,annuaireagendauqam19911992--uuuu,"[Annuaire] Agenda UQAM, 1989-1990.","[Annuaire] Agenda UQAM, 1991-1992.",,,uuuu,uuuu,93.75
UQuebec_Results_Oct24,149,150,annuaireagendauqam19901991--uuuu,annuaireagendauqam19911992--uuuu,"[Annuaire] Agenda UQAM, 1990-1991.","[Annuaire] Agenda UQAM, 1991-1992.",,,uuuu,uuuu,93.75
UQuebec_Results_Oct24,986,987,enquetesurlesbesoinsdocumentairesdesclientelesspecialisees-desy-1987,enquetesurlesbesoinsdocumentairesdesclientelesspecialiseesannexes--1987,Enquête sur les besoins documentaires des clientèles spécialisées /,Enquête sur les besoins documentaires des clientèles spécialisées :,"Désy, Jacques,",,1987,1987,93.5251798561151
UQuebec_Results_Oct24,145,4679,annexesaurapportdesactivites7172danslecadreduprojetperpesecondare-mail-1972,rapportdesactivites7172danslecadreduprojetperpesecondaire-mail-1972,Annexes au Rapport des activités 71-72 dans le cadre du projet PERPE-Secondare /,Rapport des activités 71-72 dans le cadre du projet PERPE-Secondaire /,"Mailhot, Michel,","Mailhot, Michel,",1972,1972,92.95774647887323
UQuebec_Results_Oct24,5054,5055,statistiquesgeneralesdetroisquestionnairesdevaluationduprojetcoopselondesre-bern-1974,statistiquesgeneralesdetroisquestionnairesdevaluationduprojetcoopselonlesco-corm-1974,Statistiques générales de trois questionnaires d'évaluation du projet C O O P selon des régions du mouvement coopératif /,Statistiques générales de trois questionnaires d'évaluation du projet Coop selon les constituantes de l'Université du Québec /,"Bernier, Léon,","Cormier, Roger A.,",1974,1974,92.94117647058823
UQuebec_Results_Oct24,178,179,apprentissagedelamathematiqueeteducationpmm5003--1975,apprentissagedelamathematiqueeteucation--1975,"Apprentissage de la mathématique et éducation, PMM 5003 /",Apprentissage de la mathématique et éucation.,,,1975,1975,91.83673469387756
UQuebec_Results_Oct24,4840,4841,repertoiredescollectionsetdesfondsdarchivesentheatrequebecois-aude-1979,repertoiredescollectionsetdesfondsdarchivesentheatrequebecoisconservesaucen--1979,Répertoire des collections et des fonds d'archives en théâtre québécois /,Répertoire des collections et des fonds d'archives en théâtre québécois :,"Audet, Mario.",,1979,1979,90.78947368421053
UQuebec_Results_Oct24,147,149,annuaireagendauqam19881989--uuuu,annuaireagendauqam19901991--uuuu,"[Annuaire] Agenda UQAM, 1988-1989.","[Annuaire] Agenda UQAM, 1990-1991.",,,uuuu,uuuu,90.625
UQuebec_Results_Oct24,147,150,annuaireagendauqam19881989--uuuu,annuaireagendauqam19911992--uuuu,"[Annuaire] Agenda UQAM, 1988-1989.","[Annuaire] Agenda UQAM, 1991-1992.",,,uuuu,uuuu,90.625
UQuebec_Results_Oct24,203,204,articulationemploifamillemesuresdeconciliationettempsdetravailobservationse-trem-2003,articulationemploifamillemesuresdeconciliationettempsdetravailunecomparaiso-trem-2003,"Articulation emploi-famille, mesures de conciliation et temps de travail :","Articulation emploi-famille, mesures de conciliation et temps de travail :","Tremblay, Diane-Gabrielle.","Tremblay, Diane-Gabrielle,",2003,2003,90.58823529411765
